batchtime,activetime,imsi,c360_subscription_identifier,msisdn,mcc,mnc,visitcc,visitndc,execution_id,partition_date
19-11-2020 05:00,19-11-2020 05:29,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
19-11-2020 09:00,19-11-2020 09:53,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
18-11-2020 23:00,18-11-2020 23:29,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
19-11-2020 00:00,18-11-2020 23:29,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
19-11-2020 10:00,19-11-2020 10:33,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
19-11-2020 11:00,19-11-2020 11:51,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
19-11-2020 06:00,19-11-2020 05:29,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
01-11-2020 13:00,01-11-2020 12:11,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 08:00,01-11-2020 06:14,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 01:00,01-11-2020 00:26,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 06:00,01-11-2020 06:14,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
31-10-2020 23:00,31-10-2020 18:07,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 11:00,01-11-2020 06:14,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 00:00,01-11-2020 00:26,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 12:00,01-11-2020 12:11,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 04:00,01-11-2020 00:26,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 09:00,01-11-2020 06:14,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 07:00,01-11-2020 06:14,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 05:00,01-11-2020 00:26,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 14:00,01-11-2020 12:11,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
01-11-2020 15:00,01-11-2020 12:11,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,01-11-2020
18-11-2020 22:00,18-11-2020 18:29,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
19-11-2020 13:00,19-11-2020 13:16,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
19-11-2020 07:00,19-11-2020 07:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,19-11-2020
19-11-2020 12:00,19-11-2020 12:51,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,19-11-2020
16-11-2020 03:00,15-11-2020 18:06,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,16-11-2020
16-11-2020 03:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,16-11-2020
16-11-2020 16:00,16-11-2020 15:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,81,90542,null,16-11-2020
16-11-2020 16:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,16-11-2020
16-11-2020 01:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,16-11-2020
16-11-2020 02:00,15-11-2020 18:06,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,16-11-2020
16-11-2020 02:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,16-11-2020
16-11-2020 12:00,16-11-2020 09:10,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,16-11-2020
16-11-2020 12:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,16-11-2020
27-11-2020 00:00,26-11-2020 12:09,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,27-11-2020
27-11-2020 15:00,27-11-2020 11:24,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,689,null,27-11-2020
27-11-2020 16:00,27-11-2020 16:16,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,27-11-2020
27-11-2020 11:00,27-11-2020 11:24,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,689,null,27-11-2020
27-11-2020 08:00,26-11-2020 12:09,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,27-11-2020
27-11-2020 07:00,26-11-2020 12:09,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,27-11-2020
27-11-2020 02:00,26-11-2020 12:09,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,27-11-2020
27-11-2020 03:00,26-11-2020 12:09,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,27-11-2020
27-11-2020 04:00,26-11-2020 12:09,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,27-11-2020
27-11-2020 12:00,27-11-2020 11:24,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,689,null,27-11-2020
27-11-2020 13:00,27-11-2020 11:24,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,689,null,27-11-2020
27-11-2020 06:00,26-11-2020 12:09,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,27-11-2020
13-11-2020 07:00,13-11-2020 06:04,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 07:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 09:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 10:00,13-11-2020 10:59,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 10:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 16:00,13-11-2020 11:45,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 16:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 06:00,13-11-2020 06:04,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 06:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 08:00,13-11-2020 06:04,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 08:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 09:00,13-11-2020 09:37,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 00:00,13-11-2020 00:04,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 00:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 01:00,13-11-2020 00:04,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 01:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 04:00,13-11-2020 03:04,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 04:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 05:00,13-11-2020 03:04,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 05:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 14:00,13-11-2020 11:45,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 14:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 13:00,13-11-2020 11:45,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 13:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 11:00,13-11-2020 11:45,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 11:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 15:00,13-11-2020 11:45,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 15:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 02:00,13-11-2020 00:04,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 02:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
13-11-2020 03:00,13-11-2020 03:04,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,13-11-2020
13-11-2020 03:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,13-11-2020
25-11-2020 05:00,23-11-2020 19:36,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,25-11-2020
24-11-2020 23:00,23-11-2020 19:36,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,25-11-2020
25-11-2020 08:00,23-11-2020 19:36,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,25-11-2020
25-11-2020 02:00,23-11-2020 19:36,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,25-11-2020
25-11-2020 09:00,23-11-2020 19:36,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,25-11-2020
25-11-2020 14:00,23-11-2020 19:36,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,25-11-2020
30-11-2020 15:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 04:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 00:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 14:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 11:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 12:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 13:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 02:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 03:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 05:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 01:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 06:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 07:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 08:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
29-11-2020 22:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
29-11-2020 23:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 09:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 16:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
30-11-2020 10:00,28-11-2020 11:15,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,1760,null,30-11-2020
15-11-2020 10:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 10:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
14-11-2020 23:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
14-11-2020 23:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
15-11-2020 11:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,15-11-2020
15-11-2020 11:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,15-11-2020
21-11-2020 15:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 11:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 12:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 04:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 05:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 03:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 14:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 00:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
20-11-2020 23:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 02:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 07:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
21-11-2020 08:00,20-11-2020 06:52,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,19,null,21-11-2020
23-11-2020 08:00,23-11-2020 08:18,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,23-11-2020
23-11-2020 05:00,23-11-2020 02:34,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,660,null,23-11-2020
23-11-2020 06:00,23-11-2020 02:34,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,660,null,23-11-2020
23-11-2020 12:00,23-11-2020 08:18,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,23-11-2020
23-11-2020 02:00,23-11-2020 02:34,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,660,null,23-11-2020
22-11-2020 22:00,22-11-2020 14:31,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,160,null,23-11-2020
22-11-2020 23:00,22-11-2020 14:31,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,160,null,23-11-2020
23-11-2020 09:00,23-11-2020 08:18,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,23-11-2020
23-11-2020 00:00,22-11-2020 14:31,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,49,160,null,23-11-2020
23-11-2020 10:00,23-11-2020 08:18,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,23-11-2020
23-11-2020 11:00,23-11-2020 08:18,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,609,null,23-11-2020
23-11-2020 07:00,23-11-2020 02:34,56aTd4iFWJXhSdDlfpcK0EY2CfkKyBTsKZpo.cjMfs++SDp6yfap97HBQJtSIphC,null,null,null,null,33,660,null,23-11-2020
